total_sentences,candidate_text,passed_margin_test,candidate_text_lsh,accept_mask,one_sentence,current_num_tries
25,"

Evan sipped his café au lait at the charming Parisian café, watching as Emilie expertly crafted each drink with precision and flair.",False,,,,25
26,"

Evan sipped his café au lait and gazed out at the charming streets of Montmartre.",True,1,"7,2",True,26
27,"

Evan had been wandering the charming streets of Montmartre for hours, taking in the artistic vibe and sipping on coffee at various cafes.",True,5,"7,2",True,27
28,"

Evan strolled through the winding streets of Montmartre, camera slung over his shoulder, taking in the charming sights and sounds of the historic neighborhood.",True,0,"7,2",True,28
29,"

As Evan wandered the charming streets of Montmartre, his eyes landed on a quaint café that seemed to embody the essence of Parisian charm.",True,0,"7,2",True,29
30,"

Evan strolled along the charming streets of Montmartre, his eyes wide with wonder as he took in the historic buildings and quaint cafes.",True,1,"7,2",True,30
31,"

Evan had been exploring the charming streets of Montmartre all morning, camera in hand, attempting to capture the perfect shot of the iconic Sacré-Cœur Basilica.",True,0,"7,2",True,31
32,"

As Evan sipped his café au lait at the charming sidewalk café, he couldn't help but notice the beautiful barista with piercing green eyes and curly brown hair.",False,,,,32
33,"

Evan had been wandering the charming streets of Montmartre for hours, taking in the street performers and charming cafes.",True,0,"7,2",True,33
34,"

Evan stepped off the charming streets of Le Marais and into the cozy café, shaking off the drizzle that had been following him all morning.",True,1,"7,2",True,34
35,"

Evan wandered the charming streets of Montmartre, camera slung over his shoulder, taking in the City of Light's breathtaking views.",True,1,"7,2",True,35
36,"

As Evan sipped his café au lait at the charming café on Rue Cler, he couldn't help but notice the beautiful barista with the bright smile and sparkling eyes.",False,,,,36
37,"

As Evan sipped his café au lait at a charming bistro on the Rue Cler, he couldn't help but notice the beautiful barista with the bright smile and sparkling eyes.",False,,,,37
38,"

As Evan sipped his café au lait at the charming Parisian café, he couldn't help but notice the beautiful barista with piercing green eyes and curly brown hair.",True,0,"7,2",True,38
39,"

Evan strolled along the charming streets of Montmartre, taking in the sights and sounds of the historic neighborhood.",True,1,"7,2",True,39
40,"

As soon as Evan stepped into the charming café on the Rue Cler, he knew it was his new favorite spot in Paris.",True,0,"7,2",True,40
41,"

Evan had been wandering the charming streets of Montmartre for hours, getting lost in the winding alleys and admiring the street performers.",True,0,"7,2",True,41
42,"

Evan strolled through the charming streets of Montmartre, camera slung over his shoulder, taking in the artful sights and sounds of Paris.",True,1,"7,2",True,42
43,"

Evan strolled along the charming streets of Montmartre, camera slung over his shoulder, taking in the sights and sounds of the City of Light.",True,1,"7,2",True,43
44,"

As the Eiffel Tower rose above the rooftops of Paris, Evan strolled along the charming streets of Le Marais, camera slung over his shoulder, sipping on a coffee he had just purchased from a quaint café.",True,1,"7,2",True,44
45,"

As Evan sipped his café au lait at the charming bistro on Rue Cler, he couldn't help but notice the bright smile of the barista behind the counter.",True,1,"7,2",True,45
46,"

Evan had always dreamed of strolling along the Seine and indulging in French croissants.",False,,,,46
47,"

Evan strolled through the charming streets of Montmartre, camera slung over his shoulder, taking in the City of Light's romantic atmosphere.",True,1,"7,2",True,47
48,"

As Evan sipped his café au lait at the charming café on Rue Cler, he couldn't help but notice the bright smile of the barista, Emilie.",True,0,"7,2",True,48
49,"

Evan strolled through the charming streets of Montmartre, taking in the artistic vibes and historic architecture of Paris.",True,1,"7,2",True,49
50,"

Evan strolled along the charming streets of Montmartre, taking in the sights and sounds of the City of Light.",True,1,"7,2",True,50
51," As he turned a corner, the aroma of freshly brewed coffee wafted through the air, drawing him to a quaint café.",True,1,"6,2",True,1
52," As he turned a corner, the aroma of freshly brewed coffee wafted through the air, drawing him to a quaint café.",True,1,"6,2",True,2
53," As he turned a corner, the aroma of freshly brewed coffee wafted out of a quaint café, drawing him in like a magnet.",False,,,,3
54," As he turned a corner, he spotted a quaint café that caught his eye.",True,1,"6,2",True,4
55," As he wandered, his caffeine cravings led him to a quaint little café on Rue des Abbesses.",True,1,"6,2",True,5
56," As he turned a corner, the enticing aroma of freshly brewed coffee drew him into a quaint café.",True,1,"6,2",True,6
57," As he turned a corner, the aroma of freshly brewed coffee wafted out of a quaint café, drawing him inside.",True,1,"6,2",True,7
58," As he turned a corner, the aroma of freshly brewed coffee wafted out of a quaint café, drawing him in like a magnet.",False,,,,8
59," As he wandered, his eyes landed on a quaint café with a beautiful view of the Eiffel Tower.",True,0,"6,2",True,9
60, He had been in Paris for three days and was determined to soak up every ounce of its romance.,True,2,"6,2",True,10
61," As he turned a corner, he spotted a quaint café that seemed to embody the essence of French charm.",True,0,"5,2",True,1
62," As he turned a corner, he spotted a quaint café that caught his eye.",True,1,"5,2",True,2
63," As he wandered into a quaint café, he spotted her – Emilie, the lovely barista with a warm smile and sparkling eyes.

",False,,,,3
64," As he turned a corner, his eyes landed on a quaint café with a beautiful sign that read ""Le Coeur de la Vie"" (The Heart of Life).",True,1,"5,2",True,4
65," As he turned a corner, he spotted a quaint little café with a sign that read ""Le Coeur de la Vie"" – The Heart of Life.",True,1,"5,2",True,5
66," As he turned a corner, he spotted a quaint little café that seemed to be calling his name.",True,1,"5,2",True,6
67," As he turned a corner, he spotted a quaint café with a cozy atmosphere that beckoned him to come inside.

",False,,,,7
68," As he turned a corner, he spotted a quaint café, its doors spilling out onto the sidewalk.",True,0,"5,2",True,8
69," As he turned a corner, the aroma of freshly brewed coffee wafted through the air, drawing him into a quaint café.

",True,1,"5,2",True,9
70," As he turned a corner, the aroma of freshly brewed coffee wafted from a quaint café, drawing him in like a magnet.

",True,1,"5,2",True,10
71," As he turned a corner, his eyes landed on a quaint café, and his stomach growled at the thought of a warm croissant.

",True,2,"5,2",True,11
72,"Inside, Emilie greeted him with a bright smile as she worked behind the counter. """,True,1,"5,2",True,1
73,"Inside, he spotted Emilie, a beautiful barista with piercing green eyes and raven-black hair, expertly crafting a latte art design.",True,0,"5,2",True,2
74,"Inside, he spotted Emilie, the lovely barista with sparkling brown eyes and a bright smile.",True,0,"5,2",True,3
75,"Inside, the aroma of freshly brewed coffee enveloped him, and he made a beeline for the counter.",True,2,"5,2",True,4
76," That's when he saw her – Emilie, with her bright smile and sparkling green eyes.",True,2,"5,2",True,1
77," She greeted him with a warm ""Bonjour!""",True,2,"5,2",True,1
78," as she worked on crafting a intricate design on a customer's latte.

",True,3,"5,2",True,1
79," as she expertly crafted his drink.

",True,2,"5,2",True,2
80,"As Evan waited, their conversation flowed easily, from discussing the best spots to visit in Paris to sharing stories about each other's hometowns.",True,1,"5,2",True,1
81,"As Evan waited, they chatted in broken French, exchanging simple pleasantries.",True,1,"5,2",True,2
82,"Their conversation flowed like the Seine, effortlessly gliding from small talk to meaningful exchanges.",True,0,"5,2",True,3
83,"As they chatted, Evan discovered that Emilie was not only a skilled barista but also a lover of art, literature, and all things French.",True,5,"5,2",True,4
84," Her passion was infectious, and before he knew it, Evan found himself lingering over his coffee, wanting to extend their conversation.

",True,6,"1,4",True,1
85," Their conversation flowed effortlessly, like the Seine River winding through the city below.

",True,1,"1,4",True,2
86,"Before leaving the café, Evan mustered up the courage to ask Emilie if she'd like to explore the city together.",True,1,"6,2",True,1
87,"Over the next few days, Evan found himself returning to the café again and again, just so he could see Emilie's radiant smile.",True,0,"6,2",True,2
88,"Over the next few days, Evan returned to the café again and again, each time lingering longer to talk with Emilie.",True,5,"6,2",True,3
89,"Over steaming cups of coffee, they talked long after Evan's initial order was fulfilled.",True,7,"6,2",True,4
90,"Before he knew it, Evan found himself lingering over his coffee, reluctant to leave Emilie's company.",True,6,"6,2",True,5
91," She recommended local artists, introduced him to new authors, and even shared stories of her own artistic endeavors.",True,3,"0,3",True,1
92," As the morning wore on, the connection between them grew stronger.

",True,2,"6,0",True,1
93," As their time together came to a close, Evan asked if he might see her again soon.",True,3,"6,0",True,2
94," Time flew by, and soon the sun began to set over the rooftops.

",True,3,"6,0",True,3
95," As their connection grew, so did the sparks flying between them.

",False,,,,4
96," The hours passed unnoticed, until the sun began to set, casting a golden glow over the city.

",True,1,"6,0",True,5
97," The connection between them grew stronger with each passing minute.

",True,2,"6,0",True,6
98," Time flew, and soon the sun began to set, casting a golden glow over the café.

",True,1,"6,0",True,7
99," As their encounter drew to a close, Emilie scribbled her number on a napkin, saying, ""If you'd like to explore more of the city, I'd love to show you around.""

",True,3,"6,0",True,8
100," The connection between them grew stronger with each passing minute.

",True,2,"6,0",True,9
101," Entranced by her passion and kindness, Evan couldn't help but feel drawn to this lovely Frenchwoman.

",True,3,"6,0",True,10
102," The hours slipped away, and the sun dipped low in the sky.

",True,1,"6,0",True,11
103," As their conversation came to a close, Emilie smiled mischievously and whispered, ""Je t'aime déjà la vie à Paris.""

",True,1,"6,0",True,12
104," As their encounter drew to a close, Evan realized he'd forgotten all about the Eiffel Tower and Notre-Dame; all he wanted to do was spend more time with this enchanting young woman.

""",True,3,"6,0",True,13
105," Enchanted by her joie de vivre, Evan returned to the café every day, each visit deepening their connection.

",True,2,"6,0",True,14
106," As the morning sun streamed through the window, illuminating the cozy atmosphere, Evan realized he was smitten.

",False,,,,15
107," As the morning sun streamed through the window, Evan realized he was smitten.",True,2,"6,0",True,16
108," The way she laughed at his awkward attempts at French pronunciation won him over completely.

",True,2,"6,0",True,17
109," The hours melted away, leaving Evan smitten.

",False,,,,18
110," With each passing minute, Evan's fascination grew.

",True,2,"6,0",True,19
111," Time stood still as their connection grew stronger with each passing minute.

",False,,,,20
112," As the sun began to set outside, casting a golden glow over the café, Evan realized he'd fallen under Emilie's spell.

",True,1,"6,0",True,21
113," The hours slipped away, and the sun began to set, casting a golden glow over the city.

",True,1,"6,0",True,22
114," Entranced by her warmth and wit, Evan asked if he could return tomorrow...and the day after...and perhaps meet her outside of work?

",True,3,"6,0",True,23
115," The hours melted away, and Evan felt an undeniable connection to this enchanting stranger.

",True,0,"6,0",True,24
116,"As he prepared to bid farewell, Emilie slipped him a napkin with her phone number scribbled on it. """,True,3,"5,2",True,1
117,"As he bid farewell, Emilie scribbled down her phone number on a napkin, whispering ""À bientôt"" (see you soon).",True,2,"5,2",True,2
1,"

As the warm sunlight danced through the blossoming trees of Paris's Luxembourg Gardens, Evan sipped his coffee and watched as the charming Baristas prepared drinks with flair.",True,0,"7,2",True,1
2,"

As the sun shone brightly on the cobblestone streets of Montmartre, Evan couldn't help but feel a sense of wonder and excitement as he strolled through the vibrant spring festival.",True,0,"7,2",True,2
3,"

Evan strolled through the vibrant streets of Montmartre, taking in the sights and sounds of the spring festival in full bloom.",True,0,"7,2",True,3
4,"

As the sun shone brightly on the cobblestone streets of Montmartre, Evan strolled through the vibrant crowds gathered for the annual Printemps Festival in Paris.",True,0,"7,2",True,4
5,"

As the sun shone brightly over the cobblestone streets of Paris, Evan couldn't help but feel alive on this first day of spring.",True,0,"7,2",True,5
6,"

As the sun shone brightly over the City of Light, Evan strolled along the Seine, taking in the vibrant atmosphere of the spring festival.",True,1,"7,2",True,6
7,"

As the sweet scent of blooming flowers filled the air, Evan wandered through the vibrant streets of Paris during its annual Spring Festival.",True,0,"7,2",True,7
8,"

Evan wandered through the crowded streets of Montmartre, taking in the vibrant colors and lively atmosphere of the spring festival.",True,0,"7,2",True,8
9,"

As the sun shone brightly over the Eiffel Tower, Evan, a young American tourist, wandered through the crowded streets of Montmartre, soaking up the sights and sounds of the vibrant spring festival.",True,0,"7,2",True,9
10,"

As the sun shone brightly over the Eiffel Tower, Evan strolled through the vibrant streets of Paris, taking in the sights and sounds of the annual Spring Festival.",True,0,"7,2",True,10
11,"

As the sun shone brightly on the charming streets of Montmartre, Evan couldn't help but feel enchanted by the vibrant atmosphere of the spring festival.",True,0,"7,2",True,11
12,"

As the Eiffel Tower twinkled to life behind him, Evan strolled through the bustling streets of Paris, taking in the sights and sounds of the city's annual spring festival.",True,0,"7,2",True,12
13,"

As the Eiffel Tower gleamed with fresh spring blooms, Evan strolled through the charming streets of Montmartre, sipping on a coffee and soaking up the vibrant atmosphere.",True,1,"7,2",True,13
14,"

As Evan strolled through the charming streets of Montmartre during the vibrant Spring Festival in Paris, he stumbled upon a quaint little café that caught his eye.",True,0,"7,2",True,14
15,"

As the sun shone brightly over the Eiffel Tower, Evan strolled through the crowded streets of Montmartre, taking in the vibrant sights and sounds of the Spring Festival.",True,0,"7,2",True,15
16,"

As the Eiffel Tower twinkled behind him, Evan sipped his café au lait and watched Emilie expertly craft a latte art at the charming sidewalk café on Rue Cler.",False,,,,16
17,"

As the Eiffel Tower sparkled with twinkling lights behind her, Emilie expertly crafted a rich cappuccino at her charming café on the Rue Cler.",True,0,"7,2",True,17
18,"

As the sun shone brightly on the City of Light, Evan strolled through the bustling streets of Montmartre, taking in the vibrant sights and sounds of the spring festival.",False,,,,18
19,"

As Evan wandered through the vibrant streets of Montmartre, he stumbled upon a charming café amidst the spring festival celebrations.",True,0,"7,2",True,19
20,"

As the Eiffel Tower sparkled in the sunlight, Evan strolled through the charming streets of Montmartre, soaking up the lively atmosphere of the spring festival.",True,0,"7,2",True,20
21,"

As the Eiffel Tower stood majestically in the background, Evan strolled along the Seine River, soaking up the vibrant atmosphere of the spring festival in Paris.",False,,,,21
22,"

As the Eiffel Tower twinkled to life, Evan wandered through the vibrant streets of Montmartre, taking in the sights and sounds of the spring festival.",True,0,"7,2",True,22
23,"

As the Eiffel Tower twinkled to life behind him, Evan strolled through the vibrant streets of Paris, soaking up the joie de vivre of the spring festival.",False,,,,23
24,"

Evan strolled through the vibrant streets of Paris, taking in the sights and sounds of the Spring Festival.",True,1,"7,2",True,24
25,"

As the sweet scent of blooming flowers and freshly baked croissants wafted through the air, Evan strolled along the charming streets of Paris, taking in the sights and sounds of the vibrant Spring Festival.",True,0,"7,2",True,25
26,"

Evan wandered through the vibrant streets of Montmartre, taking in the sights and sounds of the Spring Festival in full bloom.",True,0,"7,2",True,26
27,"

As the Eiffel Tower twinkled in the background, Evan strolled through the vibrant streets of Montmartre, taking in the sights and sounds of the Spring Festival in Paris.",True,0,"7,2",True,27
28,"

As the sun shone brightly over the cobblestone streets of Paris, Evan couldn't help but feel a sense of excitement and romance in the air.",True,3,"7,2",True,28
29,"

As the sun shone brightly over the Eiffel Tower, Evan strolled through the lively streets of Montmartre, taking in the sights and sounds of the annual Printemps de Paris festival.",True,0,"7,2",True,29
30,"

As the Eiffel Tower stood majestically behind her, Emily poured steaming hot coffee into a delicate ceramic cup with a charming smile.",True,1,"7,2",True,30
31,"

As the sun shone down on the vibrant streets of Montmartre, Evan strolled through the bustling crowds of the spring festival.",True,0,"7,2",True,31
32,"

As the Eiffel Tower twinkled to life behind her, Emilie expertly crafted coffee drinks at her charming café kiosk amidst the lively spring festival crowd in Paris.",False,,,,32
33,"

Evan sipped his café au lait and gazed out at the vibrant stalls of the spring festival in Paris's Latin Quarter.",True,0,"7,2",True,33
34,"

As the Eiffel Tower gleamed in the soft light of a spring evening, Evan strolled through the charming streets of Montmartre, taking in the vibrant atmosphere of the annual Printemps de Paris festival.",True,0,"7,2",True,34
35,"

As the sweet scent of blooming flowers and freshly baked croissants wafted through the air, Evan wandered through the crowded streets of Montmartre, soaking up the vibrant atmosphere of the spring festival.",True,0,"7,2",True,35
36,"

As Evan strolled through the vibrant streets of Montmartre during the spring festival, he couldn't help but be captivated by the charming atmosphere.",True,0,"7,2",True,36
37,"

Evan had always dreamed of strolling along the Seine River in the City of Love, and now he finally had the chance.",True,1,"7,2",True,37
38,"

As the Eiffel Tower bloomed with colorful flowers and twinkling lights, Evan couldn't help but feel enchanted by the magic of Paris in the spring.",True,0,"7,2",True,38
39,"

Evan strolled through the charming streets of Montmartre on a crisp spring morning, taking in the sights and sounds of the festive atmosphere.",True,0,"7,2",True,39
40,"

As the sun shone brightly on the charming streets of Paris, Evan strolled through the vibrant spring festival, soaking up the lively atmosphere.",True,0,"7,2",True,40
41,"

As the sun shone brightly over the Seine River, Evan strolled through the vibrant streets of Paris, taking in the sights and sounds of the spring festival.",True,0,"7,2",True,41
42,"

As the sun shone brightly over the Eiffel Tower, Evan strolled through the vibrant streets of Montmartre, taking in the sights and sounds of the annual Spring Festival.",True,0,"7,2",True,42
43,"

As the sun began to set on the Seine River, Evan strolled through the vibrant streets of Montmartre, taking in the sights and sounds of the spring festival.",True,0,"7,2",True,43
44,"

As the sun shone brightly on the cobblestone streets of Montmartre, Evan wandered through the vibrant crowds of the spring festival, soaking up the sounds and scents of the charming neighborhood.",True,0,"7,2",True,44
45,"

Evan strolled along the Seine, taking in the vibrant atmosphere of the spring festival in Paris.",True,0,"7,2",True,45
46,"

As the sun shone brightly over the City of Light, Evan wandered through the vibrant streets of Paris, taking in the sights and sounds of the spring festival.",True,1,"7,2",True,46
47,"

Evan strolled through the vibrant streets of Paris, taking in the sights and sounds of the annual Printemps aux Jardins festival.",True,1,"7,2",True,47
48,"

It was the first day of spring, and the streets of Paris were alive with music and laughter as the annual Printemps Festival kicked off.",True,0,"7,2",True,48
49,"

As the Eiffel Tower twinkled behind him, Evan strolled through the vibrant streets of Paris, taking in the lively atmosphere of the spring festival.",True,0,"7,2",True,49
50,"

Evan wandered through the charming streets of Montmartre, taking in the vibrant sights and sounds of the spring festival.",True,0,"7,2",True,50
51," The smell of freshly baked croissants wafted from a nearby patisserie, enticing him to stop and indulge.",False,,,,1
52," The smell of freshly brewed coffee wafted from a quaint café, drawing him in like a magnet.",True,1,"5,2",True,2
53," He had always dreamed of visiting Paris, and now, surrounded by blooming flowers and smiling faces, he felt like the luckiest person alive.",False,,,,3
54," The smell of freshly brewed coffee wafted from a quaint café, drawing him in like a magnet.",True,1,"5,2",True,4
55," The smell of freshly brewed coffee wafted from a quaint café, drawing him in like a magnet.",True,1,"5,2",True,5
56," The smell of freshly brewed coffee wafted from a quaint café, drawing him in like a magnet.",True,1,"5,2",True,6
57," The smell of freshly brewed coffee wafted from a quaint café, drawing him in like a magnet.",True,1,"5,2",True,7
58," The smell of freshly baked croissants and roasting coffee beans wafted through the air, drawing him to a quaint little café.",True,5,"5,2",True,8
59," As he pushed open the door, his eyes landed on Emilie, a beautiful young woman with bright green eyes and curly brown hair, expertly crafting intricate designs on the foam of a cappuccino.

",True,0,"1,4",True,1
60," As he pushed open the door, a bell above it rang out, and he was immediately charmed by the cozy atmosphere.

",True,2,"1,4",True,2
61," As he pushed open the door, his eyes landed on Emilie, the beautiful barista with a bright smile and sparkling eyes.

",True,0,"1,4",True,3
62," As he waited in line, his eyes met those of the beautiful barista, Emilie.",False,,,,4
63," As he pushed open the door, a bell above it rang out, and he was greeted by the warm smile of Emilie, the barista.

",True,0,"1,4",True,5
64," Inside, he was greeted by a bright smile from Emilie, a lovely French barista with piercing green eyes.

",True,0,"1,4",True,6
65," As he pushed open the door, his eyes landed on a beautiful young woman with bright blue eyes and a warm smile.

",True,2,"1,4",True,7
66," He stepped inside and was immediately struck by the bright smile of the barista, Emilie.

",True,0,"1,4",True,8
67," As he pushed open the door, his eyes met those of the loveliest barista he had ever laid eyes on - Emilie.

",True,2,"1,4",True,9
68," As he waited in line, his eyes met those of the lovely barista, Emilie, with her bright smile and sparkling eyes.

",False,,,,10
69," As he pushed open the door, his eyes landed on Emilie, the beautiful barista with a bright smile and sparkling eyes.

",True,0,"1,4",True,11
70," As he pushed open the door, his eyes met those of Emilie, the lovely barista with bright blue eyes and curly brown hair.

",True,0,"1,4",True,12
71," He pushed open the door and was immediately struck by the bright smile of the barista, Emilie.

",True,0,"1,4",True,13
72," As he pushed open the door, a bright smile greeted him from behind the counter.

""",True,0,"1,4",True,14
73," As he pushed open the door, a bright smile greeted him from behind the counter.

""",True,0,"1,4",True,15
74," As he pushed open the door, a warm smile from behind the counter caught his eye - Emilie, the lovely barista.

",True,0,"1,4",True,16
75," As he waited in line, his eyes met those of the beautiful barista, Emilie.

",False,,,,17
76," As he pushed open the door, a warm smile greeted him - belonging to the lovely Emilie, the barista.

",True,0,"1,4",True,18
77," As he entered, his eyes landed on Emilie, the beautiful barista with bright blue eyes and a warm smile.

",True,0,"1,4",True,19
78," As he pushed open the door, his eyes met those of the lovely barista, Emilie.",True,0,"1,4",True,20
79," As he waited in line, his eyes met those of the lovely barista, Emilie.",True,3,"1,4",True,21
80," As he pushed open the door, a warm smile from behind the counter caught his eye.

",False,,,,22
81," As he pushed open the door, a bell above it rang out, and he was immediately struck by the bright smile of the barista, Emilie.

",True,0,"1,4",True,23
82," As he waited in line, his eyes met those of the lovely barista, Emilie.",True,3,"1,4",True,24
83," As he pushed open the door, his eyes landed on a bright smile – belonging to the beautiful barista, Emilie.

",True,0,"1,4",True,25
84," As he waited in line, his eyes met those of the lovely barista, Emilie.",True,3,"1,4",True,26
85," As he pushed open the door, a warm smile greeted him from behind the counter.

""",True,0,"1,4",True,27
86," He pushed open the door and was immediately captivated by the bright smile of Emilie, the lovely barista.

",True,0,"1,4",True,28
87," As he pushed open the door, a bell above it rang out, and he was immediately struck by the bright smile of the barista.

""",True,0,"1,4",True,29
88," As he pushed open the door, his eyes landed on Emilie, a beautiful barista with a bright smile and sparkling brown eyes.

",True,0,"1,4",True,30
89," As he waited in line, his eyes met those of the beautiful barista, Emilie.",False,,,,31
90," As he pushed open the door, his eyes met those of Emilie, the beautiful barista with a bright smile and sparkling brown eyes.

""",True,0,"1,4",True,32
91," As he pushed open the door, his eyes met those of Emilie, the lovely barista with a bright smile and sparkling green eyes.

",False,,,,33
92," He pushed open the door and was immediately struck by the bright smile of the barista, Emilie.

",True,0,"1,4",True,34
93," As he pushed open the door, his eyes landed on a beautiful young woman with a bright smile and sparkling brown eyes.

",True,2,"1,4",True,35
94," Inside, he spotted Emilie, the beautiful barista with bright blue eyes and curly brown hair, expertly crafting lattes for the bustling crowd.

",True,0,"1,4",True,36
95," As he pushed open the door, his eyes met those of Emilie, a beautiful barista with bright blue eyes and curly brown hair.

""",True,0,"1,4",True,37
96," As he waited in line, his eyes met those of the beautiful barista, Emilie.",False,,,,38
97," Inside, he was immediately struck by the bright smile of Emilie, the lovely barista behind the counter.

",True,0,"1,4",True,39
98," As he waited in line, his eyes landed on the barista, Emilie, with her bright smile and sparkling eyes.

",True,2,"1,4",True,40
99," As he pushed open the door, his eyes met those of Emilie, the beautiful barista with a warm smile.

""",True,0,"1,4",True,41
100," As he pushed open the door, his eyes landed on Emilie, the lovely barista with a bright smile and sparkling brown eyes.

",True,0,"1,4",True,42
101," As he pushed open the door, his eyes met those of the loveliest barista he had ever laid eyes on - Emilie.

",True,2,"1,4",True,43
102," As he pushed open the door, his eyes met those of Emilie, the lovely barista behind the counter.

",False,,,,44
103," Inside, he spotted Emilie, a beautiful barista with piercing green eyes and curly brown hair, expertly crafting intricate designs on the foam of customers' lattes.

",True,0,"1,4",True,45
104," He pushed open the door and was immediately struck by the warm smile of the barista, Emilie.

",True,0,"1,4",True,46
105," As he pushed open the door, his eyes landed on Emilie, the beautiful barista with a bright smile and sparkling eyes.

",True,0,"1,4",True,47
106," As he waited in line, his eyes met those of the beautiful barista, Emilie.",False,,,,48
107," As he entered, his eyes met those of the beautiful barista, Emilie, who greeted him with a warm smile.

",True,0,"1,4",True,49
108," As he pushed open the door, his eyes met those of Emilie, the lovely barista with a bright smile.

""",True,0,"1,4",True,50
109,"Bonjour, bonjour!""",True,2,"5,2",True,1
110," she chimed, expertly juggling multiple conversations as she steamed milk and poured shots of espresso.",True,2,"5,2",True,1
111, Evan was immediately smitten.,True,2,"5,2",True,1
112," He ordered a café au lait and watched, mesmerized, as Emilie's hands moved with precision and ease.

",True,2,"5,2",True,1
113,"As he waited for his drink, they exchanged pleasantries about the festival, and Evan found himself lingering by the counter, reluctant to break the spell.",True,3,"5,2",True,1
114,"As he waited for his drink, they chatted about everything from art to music to their shared love of French pastries.",True,1,"5,2",True,2
115,"As he waited for his drink, they struck up a conversation about the festival and all the delicious treats on offer.",True,1,"5,2",True,3
116,"As they chatted, Evan discovered that Emilie was not only beautiful but also kind, intelligent, and passionate about her craft.",False,,,,4
117,"As he sipped his drink, they chatted about everything from art to music to their shared love of French cinema.",True,3,"5,2",True,5
118,"As he waited for his drink, they chatted about everything from art to music to their shared love of French cinema.",True,3,"5,2",True,6
119,"As they struck up a conversation, Evan discovered that Emilie was not only beautiful but also kind and passionate about her craft.",False,,,,7
120,"As they chatted, Evan learned that Emilie was a Parisian native, passionate about art and literature.",False,,,,8
121,"As he waited for his drink, they exchanged small talk – or at least, Evan tried to; his high school French was rusty, but Emilie kindly helped him out.",True,0,"5,2",True,9
122,"As he waited for his drink, they chatted about everything from art to music, their conversation flowing effortlessly.",True,3,"5,2",True,10
123,"As they struck up a conversation, Evan discovered that Emilie was not only beautiful but also witty and kind.",True,5,"5,2",True,11
124," She recommended the perfect pastry to pair with his drink – a delicate, flaky almond croissant – and regaled him with stories of her own adventures exploring the City of Light.

",True,5,"1,4",True,1
125, They talked about everything from art to music to their shared love of French cinema.,True,3,"1,4",True,2
126, She recommended local specialties and shared insider tips on navigating the city.,True,1,"1,4",True,3
127," Her laughter was infectious, and soon Evan found himself feeling more at home in this foreign land.

",True,2,"6,2",True,1
128,"Over a second cup of coffee, Emilie invited Evan to join her for a midnight stroll along the Seine, promising it would be ""magique.""",True,1,"5,2",True,1
129,"The sun began to set over the Eiffel Tower, casting a golden glow over the festival.",True,1,"5,2",True,2
130,"Before he knew it, hours had passed, and the festival outside seemed to fade into the background.",True,0,"5,2",True,3
131,"The festival atmosphere spilled into the café, with lively music and the sound of chatter filling the room.",True,0,"5,2",True,4
132,"Throughout the day, Evan returned to the café multiple times, each visit extending their conversation just a little bit longer.",True,7,"5,2",True,5
133,"Over the next few days, Evan returned to the café repeatedly, hoping to catch a glimpse of Emilie.",True,4,"5,2",True,6
134,"The spring festival spilled into the evening, with live music and twinkling lights illuminating the streets.",True,0,"5,2",True,7
135,"Over the next few hours, Evan returned to the café several times, each visit a little longer than the last.",True,1,"5,2",True,8
136,"Over the next few hours, Evan returned to the café several times, each visit drawing them closer together.",False,,,,9
137,"As the sun began to set over the Eiffel Tower, casting a warm glow over the festival, Evan asked Emilie if she'd like to join him for a stroll along the Seine.",True,1,"5,2",True,10
138,"As the sun began to set, casting a warm glow over the festival crowd, Emilie handed Evan a delicate cup of artisanal tea. """,True,1,"5,2",True,11
139,"The sun began to set over the city, casting a golden glow over the square.",True,1,"5,2",True,12
140,"Under the soft glow of string lights, Emilie handed Evan his drink with a gentle touch. """,True,3,"5,2",True,13
141,"The sun began to set over the Eiffel Tower, casting a golden glow over the square.",True,1,"5,2",True,14
142,"The festival activities spilled out into the street, and Emilie suggested they grab a bottle of wine and join the celebration.",True,3,"5,2",True,15
143,"The sun began to set, casting a warm glow over the festival scene outside.",True,1,"5,2",True,16
144,The festival outside seemed to fade into the background as Evan and Emilie chatted long after his drink was finished.,True,1,"5,2",True,17
145,"Under the warm sunshine of the festival day, their connection blossomed like the blooming flowers around them.",True,1,"5,2",True,18
146,"As the afternoon wore on, the sun began to set over the Eiffel Tower, casting a warm glow over the festival-goers.",False,,,,19
147,"The afternoon sun cast a warm glow over the cafe as they chatted, sipping their drinks together.",True,1,"5,2",True,20
148,"As the afternoon sun shone brightly, casting a warm glow over the festivities, Evan asked if he could join Emilie for her break.",True,3,"5,2",True,21
149,"Over the course of several visits, their conversations grew longer and more meaningful.",True,2,"5,2",True,22
150," They strolled along the Seine, sharing stories and dreams beneath the twinkling streetlights.",True,1,"5,2",True,1
151," They strolled along the Seine, admiring the blooming flowers and sharing stories of their dreams and passions.",True,1,"5,2",True,2
152," They strolled along the Seine, exploring hidden passageways and admiring street performers.",True,1,"5,2",True,3
153," Evan learned about Emilie's passion for art, her love of French literature, and her dreams of traveling the world.",True,7,"5,2",True,4
154," They strolled along the Seine, admiring the blooming flowers and street performers.",True,1,"5,2",True,5
155," They strolled along the Seine, exploring hidden corners of the city, and sampling street food.",True,1,"5,2",True,6
